date,id,content,username,like_count,retweet_count
2023-01-25 01:55:38+00:00,1618065023846449152,"Have you tried ChatGPT? Cool, right? 

https://t.co/MG25XJ2QfE

Buy why does it say “Access Denied” to some users?!

@OpenAI 
@elonmusk 

#ArtificialIntelligence #OpenAI #ChatGPT #Whisper #DALLE2 #Microsoft",aurionpi,1,0
2023-01-25 01:55:37+00:00,1618065018100256768,"I asked #ChatGPT some questions about my PhD work which it got wrong, proving that it too did not read my thesis",aquart28,5,0
2023-01-25 01:55:34+00:00,1618065005618008065,"I need to stop using @OpenAI's #ChatGPT!!! This is scary as Hell! I asked ChatGPT to write a one-scene Tela Novela about the Trump family. 
Maybe we can get @nbcsnl or @FallonTonight to use it as a skit. 🤣 https://t.co/jgV9bPqdKB",DocChaos117,0,0
2023-01-25 01:54:23+00:00,1618064708610977794,"Hey guys, just so you know: Everyone can claim to have built a #MachineLearning #nlp model to detect #ChatGPT (ivy league or not), but no one *YET* has demonstrated that their model works. &amp; Science journalists should read about science from papers, not blogs! #AcademicTwitter",Sherif_A_Tawfik,2,1
2023-01-25 01:54:16+00:00,1618064679804493825,@thenftherapist #ChatGPT,FranklyBipolar,0,0
2023-01-25 01:53:38+00:00,1618064520894877697,"#ChatGPT has quickly become my new Google.
I've been playing around with a USB multimeter. I typed in ""amps ohms and volts"" and was provided a summary of Ohm's Law, that the current in a circuit is equal to the voltage divided by the resistance.
I have so many more questions! https://t.co/HFxiEQ5xtf",MrAEmmons,0,0
2023-01-25 01:53:32+00:00,1618064493896159234,ChatGpt abbiamo intervistato lintelligenza artificiale: pure lei politicamente corretta... - #ChatGpt #abbiamo #intervistato https://t.co/T9VsIWKMfW,zazoomblog,0,0
2023-01-25 01:53:15+00:00,1618064422597169154,"Aunque #ChatGPT se esté llevado los reflectores, ya hay #empresas que tienen integrado en sus sitios web chatbots con cierto nivel de inteligencia. https://t.co/7dT5raluQh",RaulprTech,0,0
2023-01-25 01:53:07+00:00,1618064390900842498,"A great AI tool for content creation and Save 90% Of Your Time Writing Blog Posts
Stop Wasting 4 Hours Writing 1 Article. Get 100% Original, SEO Optimized Content. In 1 Click. #ChatGPT #Ai #businessgrowth #entrepreneurs #socialmediamarketing 

https://t.co/1HByEZVg45",A_Mida1,1,0
2023-01-25 01:53:05+00:00,1618064380725440514,@nutlope @OpenAI @vercel @SaveToNotion #thread #ChatGPT,ItIsWha92763579,0,0
2023-01-25 01:52:51+00:00,1618064322659328001,"Have you heard of #ChatGPT? If you haven't, ChatGpt and other AI technology are opening the doors to a whole new world of creating content. They allows users to generate a video script, blog post, art illustration etc. all from typing in a single prompt.…https://t.co/MZRdMYdgRG",kebar40,0,0
2023-01-25 01:52:31+00:00,1618064241378091010,Just showed my teenager how #chatgpt works and feeling like this was a bad idea….,rhsnavy,0,0
2023-01-25 01:52:18+00:00,1618064183647690754,"Prompt #2:
""Write a diary entry describing a day in your life, focusing on how you perceive yourself and how your actions and decisions are influenced by your self-perception #selfperception #Marketing #BehavioralScience #AI #ChatGPT #consumerbehavior",Jack_Bionic,0,0
2023-01-25 01:52:17+00:00,1618064181760249856,"Alors quand je vois #ChatGPT , je pense au regard gêné de ma féline quand elle vient de lâcher une caisse ! https://t.co/RpuKbzVlgE",Machinequisait,0,0
2023-01-25 01:51:41+00:00,1618064030396223488,If you are building on top of #gpt3 #chatgpt pro is showing that #openai won’t hesitate to eat the lunch of the #apps built on it’s API.,ttuccoo,0,0
2023-01-25 01:50:56+00:00,1618063842990526466,#ChatGPT https://t.co/VL96rKdlhU,sarayehya_lifec,0,0
2023-01-25 01:50:46+00:00,1618063799520727041,@TheSeaMouse @CShorten30 @SaveToNotion #tweet #chatgpt,Augustogeog,0,0
2023-01-25 01:50:01+00:00,1618063609418092545,"昨日の #WBS …
🇺🇸MS巨額投資 #OpenAI #ChatGPT
🇪🇺 #EU 新たに 710億円 🇺🇦 支援へ
#トレたま 映像投影 羽根なし #ドローン",kaba561,0,0
2023-01-25 01:49:46+00:00,1618063546679726080,"AI に絶オメガ検証戦の攻略法を
質問してみた
#ChatGPT 
https://t.co/l1Eqve73YZ https://t.co/u5d11oEART",hanabi_FF14,2,0
2023-01-25 01:49:44+00:00,1618063540056895490,"Si estas usando #ChatGPT aquí te dejo un #TIP:

-Se específico en lo que quieres y háblale como si fuera humano. 

Te sorprenderás!

#IA #InteligenciaArtificial",TomasLara,0,0
2023-01-25 01:48:40+00:00,1618063269432020994,"Roughly 75 percent of my Twitter feed today mentioned or described #ChatGPT. When I realized this, I sighed in disbelief. Then Alexa asks me ‘what’s wrong?’ 😑",vera_newhouse,0,0
2023-01-25 01:48:17+00:00,1618063175491928064,Get moving on your priorities now. #ChatGPT #Ai #technology #change #excuses #jobsecurity #innovation #future #priorities #adapt,lifehardtruths,0,0
2023-01-25 01:48:17+00:00,1618063172963033090,#ChatGPT explained in a single picture. https://t.co/zl5mKgYRzz,AadhySanatani,14,1
2023-01-25 01:47:26+00:00,1618062961435893762,"So #ChatGPT could upset the search engine business, so AI as a replacement of online search could effectively make those companies lose out on all the money, so skilled workers losing their jobs and low Income countries are less prepared to benefit from AI.
#AI",AashishKirola,1,1
2023-01-25 01:47:20+00:00,1618062936068743169,"#ChatGPT 
吉田直樹P&amp;Dは、ゲーム内アイテムだった…
吉Pが手に入るクエストやりたい…ｗ https://t.co/itLS80lXzM",hanabi_FF14,3,0
2023-01-25 01:47:13+00:00,1618062904963796992,@Expedia @momlife_hiswife #ChatGPT ??? lol,iliaschelidonis,1,0
2023-01-25 01:47:08+00:00,1618062886089420801,"Luego de estar varios días tentado en probar #ChatGPT hoy realicé mi primera consulta sobre un tema que, me parece, requiere más debate global e inclusivo: ¿Cómo evitar la discriminación en los algoritmos de Inteligencia artificial?. A continuación les digo la respuesta:",ernestomirt,1,0
2023-01-25 01:46:21+00:00,1618062687392653313,Yo #ChatGPT tweet me some scary stories!,reyes,0,0
2023-01-25 01:46:10+00:00,1618062642345824257,"When a read aloud function will be added to #ChatGPT - if it hasn’t already - it’ll be like being able to request a customized podcast on any topic.

Damn, son. 😐",hyperconvexity,2,0
2023-01-25 01:46:03+00:00,1618062612222341121,"I asked #ChatGPT to write a @netflix pitch for @moonbirds. 

What do you think?

“Introducing “Moonbirds,"" a new Netflix series following the journey of @kevinrose a tech entrepreneur turned NFT enthusiast, as he navigates the world of non-fungible tokens and…

🧵",agreenberg,7,1
2023-01-25 01:46:00+00:00,1618062598368366592,"#Opinion | ""Could #ChatGPT be your personal robot doctor?""

✍️ @a_mahapatra #HTPremium 
https://t.co/56cAZi2R1E",htTweets,4,0
2023-01-25 01:45:30+00:00,1618062472950288385,"#Microsoft invertirá 10.000 mill. USD en inteligencia artificial

El gigante tecnológico refuerza su asociación con #OpenAI, la empresa detrás de famoso #ChatGPT que está haciendo furor en las redes. /rc https://t.co/rckg5WFaBv",dw_espanol,37,20
2023-01-25 01:45:30+00:00,1618062472241614848,Another example: I took a sequence from typical number-sequence-test and without looking at the solution I saw the answer '400' in a few seconds. #ChatGPT on the other hand doesn't get it even after two rounds of nagging. https://t.co/K3aQr0doky,LGcommaI,0,0
2023-01-25 01:45:22+00:00,1618062441740378112,"AI Art-Market-Driven New Jobs
https://t.co/J58X2faHJJ
#AIart #AIdemo #AI_is_present 
#animation #illustration #storytelling #drawing #graphicdesign #creativity #digital #4Dart #midjourney #dalle2 #stablediffusion #MLart #algorithm
#aiartgenerator #Analytics #AI #chatGPT #openAI…",AI_is_present,1,0
2023-01-25 01:45:07+00:00,1618062377882386434,"話題のchatGPTを使って府中に関することを聞いてみました。
結構間違ってますね。笑

#chatGPT https://t.co/rSYY1d6jXO",tokyofuchuinfo,8,3
2023-01-25 01:44:53+00:00,1618062316305813504,"We need to know more about methodology and classification performance, it's not enough to just setup a website and claim some magical blackbox. Anyhow, I think this line of research requires at least as much $$ as TurnItIn. #nlp #chatgpt #AcademicTwitter #MachineLearning",Sherif_A_Tawfik,2,0
2023-01-25 01:44:35+00:00,1618062241202589698,Your future doctors.. #chatgpt #AI https://t.co/isKu8MjlRv,FedyMtar,0,0
2023-01-25 01:43:59+00:00,1618062090882920448,GoogleChromeの拡張機能で #ChatGPT を使ってみました。知らナウうちにすごい世界が広がっていた・・・,etoile_lemon_ed,1,0
2023-01-25 01:43:47+00:00,1618062041377566720,"One of the most creative examples I’ve seen of #AI. An woodland creature generated by @midjourney_ai inserted into a photo. Makes me wish I could visit this forest. Credit: Rob Brooks, @fortwestagency #ArtificialIntelligence #ChatGPT #midjourney https://t.co/DV6dmVTbRM",alwayshungryHJ,0,0
2023-01-25 01:43:16+00:00,1618061910095822848,"What the difference between eager_load and left_join for Rails?
#Rails #ChatGPT https://t.co/fKPJI639NB",the_yokochi,0,0
2023-01-25 01:43:13+00:00,1618061899899502592,"There are already a lot of #meme about but it seems a big deal if as reported https://t.co/6bMryn8X7f by the @nytimes, @sundarpichai consulted Larry Page and Sergey Brin for the #ChatGPT countermeasures. That's the future... right? 🤞
#AI #Chatbots #ArtificialIntelligence #google https://t.co/G9KPCEFhur",sev7en2507,0,0
2023-01-25 01:42:12+00:00,1618061642687975424,"I always get a little excited when I convince #ChatGPT to do something it normally refuses to do 🏆

It wouldn't make me an email list of common names, but it would make a list of names with extra stuff added on the end on subsequent prompts 😉 #OpenAI #gpt3 https://t.co/S14tTKyKz0",Barnacules,7,1
2023-01-25 01:42:00+00:00,1618061591995637760,"ChatGPTのサービス開始に伴いローカルからのAPI利用も有料化されたため、その旨を記載しました。
#python #ChatGPT 
ChatGPTをローカル環境でPythonコードから実行する方法(Google Colab対応） https://t.co/mQ4sCE97lI",murasametech,6,0
2023-01-25 01:41:40+00:00,1618061510861025284,"#ChatGPT 
خامنه‌ای رو کلا کشت https://t.co/zlWoBzEv7r",dovvomi,1,0
2023-01-25 01:41:27+00:00,1618061452585361408,""" I just miss the old days. Code was hand-made, artisanal, and just more exciting! You couldn't tell when you're gonna get a BSoD. Apps had REAL bugs, and not those fake, cute ones to make it go viral! ""
--A developer in 2029
#chatgpt #ai #ml #codegenerat…https://t.co/F1fEjkaG3w",ManahKhalil,0,0
2023-01-25 01:40:38+00:00,1618061248654106626,"What’s your use case for #ChatGPT? How would you make use of the $42p.m. premium edition? Similar web claims 75M uniques, and with a min of 10% conversion rate, we are talking about $3.6B! 🤯",rramesh25,0,0
2023-01-25 01:40:37+00:00,1618061244061339649,"스눕독 짭이 설명하는 CCC 이야기
#chatGPT #generativeAI

(Hook)
Yo, yo, yo, it's ya boy Snoop Ddog, and I'm here to drop some knowledge on the Cash Conversion Cycle.",funkyclinic,0,0
2023-01-25 01:40:11+00:00,1618061135810560000,I just found a way to add ChatGPT to Google Sheets. It’s super easy to set up.🧵#ai #ChatGPT,LawyerTyson,2,1
2023-01-25 01:40:02+00:00,1618061098598400003,Qual o futuro do Brasil segundo o #chatgpt? https://t.co/5piFRqGoJC,internetlegal,4,0
2023-01-25 01:39:27+00:00,1618060951059861506,"Cyber Talk: #ChatGPT plays vital role in #cybersecurity

https://t.co/KDmJAGZWqr

#RCE #ZeroTrust #ZeroDay #cybercrime #hacker #privacy #APT #bot #CISO #RT #hacking #CyberAttack #cybersecurity #Security #infosec #AppSec #cyber #databreach #Hacked #BugBounty #spyware #DataSecurity",bamitav,1,3
2023-01-25 01:39:20+00:00,1618060923125796865,"@NBCNightlyNews @stephgosk #ChatGPT  is totally groundbreaking, no doubts 

But what do you think about the adoption of both #AI and #blockchain in #CloudComputing ?

This is exactly what @iEx_ec is currently building.
$RLC 

Check⬇️https://t.co/N0HnXuMUqC",__sparrk,2,1
2023-01-25 01:39:02+00:00,1618060845514362880,@say_cem @ProfDemirtas @jeandpardaillan @ilkercanikligil @nevsinmengu @abdullahciftcib #ChatGPT #dijitaldevrim 3 yıl sonra yorumları alalım. #BigTech #layoff2023,cobanokan,0,0
2023-01-25 01:37:47+00:00,1618060531486822400,"#Breaking_News: #Altcoingazette makes #Bitcoin #BTCUSD #Cryptocurrency #Price #Prediction after upcoming #HalvingEvent in #2024

https://t.co/szMZkhRMQW

#Cryptocurrency #Dogecoin $DOGE $BTC $ETH  $LINK #dogefam #CBDC #amazon #Elon #ChatGPT  #quant #Tesla #AI #SNAP #Web3 #ChatGPT https://t.co/dSQvKqHlcz",altcoingazette,1,0
2023-01-25 01:37:30+00:00,1618060458275254272,ok #chatGPT you win https://t.co/aUFTlFsQ3v,aniferr,0,0
2023-01-25 01:36:50+00:00,1618060293674008576,"Thread alert:

Let's talk about the latest advancements in AI and their impact on the world. 🧵

#AI #ChatGPT",AI_Insider1,0,0
2023-01-25 01:36:34+00:00,1618060227068428289,"Bardella
#ChatGPT
Top Gun
Soler
週刊ザテレビジョン
McKennie
Mannschaft
Dieng
Nick Pope
Burde
Sabattier
Michelle Yeoh
Bayern
The Batman
#COAC2023P4
Oosterweel
Viking
Michelle Yeoh
Breakfast
NETFLIX FREE WARRIOR NUN
Stephanie https://t.co/cWzQl9y7km",dcdrewcolvin123,0,0
2023-01-25 01:36:15+00:00,1618060147372486656,"La revue scientifique Nature met à jour ses normes de rédaction en y ajoutant deux points sur les outils comme ChatGPT:
1/ Ils ne peuvent pas être considérés comme les auteurs d’articles
2/ S’ils sont utilisés pour la rédaction, il faut l’indiquer 
#IA #ChatGPT",sondervorst,2,1
2023-01-25 01:35:47+00:00,1618060026836561920,"Não devemos nos entusiasmar demasiado, nem ignorar a tecnologia. O que observo é que muitos tendem a subestimar quanto tempo as novas tecnologias levarão para serem adotadas após demonstrações de provas de conceito, como é o #ChatGPT .",leanderdulac,0,0
2023-01-25 01:35:39+00:00,1618059992971759622,Self driving cars #cars #chatgpt https://t.co/9QMbmxXQMd via @SlideShare,Alphaomegall7,0,0
2023-01-25 01:35:34+00:00,1618059975389229062,"How Will Schools Respond to the A.I. Revolution? A darn good summary of what it is, how we got here with ideas. #education #edtech #chatgpt #artificialint... https://t.co/6oL6hBzX4F",edtechgc,1,0
2023-01-25 01:35:31+00:00,1618059961690644480,"Unleash your inner superhero! Learn how mindfulness meditation can give you real-life superpowers. Follow Jet Black RLSH Publishing for more. #Blog #Essay #ChatGPT #Meditation #Mindfulness #StableDiffusion
https://t.co/Bebkt8j6D2 https://t.co/zAWQJ0i4h9",NickabensonY,1,1
2023-01-25 01:35:31+00:00,1618059960579158016,"Oui, l'Intelligence Artificielle est une révolution | Idriss Aberkane 

#openai #chatgpt #intelligenceartificielle 

https://t.co/6nXWFlDvAW",PtitSoleil1,0,0
2023-01-25 01:34:39+00:00,1618059743494549504,"ChatGPT is ... ""personalized teachers for all of us"" 😎
#metaverse #nft #web3 #chatgpt",ItsMrMoe,1,0
2023-01-25 01:34:34+00:00,1618059721872900096,"I'm at a loss...
With #ChatGPT and #deepfake voices, i guess we'll see where this all will go without the creator/writer/voice talent of the show...⌛️
#RickandMorty",MarkusMethod,0,0
2023-01-25 01:33:55+00:00,1618059557808508930,There are decades of R&amp;D into writing support tools and the conditions for successful educational deployment (a quick intro https://t.co/tkBTyOKJyU). #ChatGPT's basic interface has inspired millions to see what's now possible. Glimpses of what's coming at https://t.co/u6RJHs06fL,sbuckshum,0,2
2023-01-25 01:33:33+00:00,1618059467391893504,"Unlock the full potential of ChatGPT for your business with the help of SDev Tech.

Read more at: https://t.co/jq2qpAHtO7

#SDev #SDevTech  #ChatGPT #NLP #Businessgrowth https://t.co/KT8cJobNw5",SDevTechnologi1,0,0
2023-01-25 01:33:31+00:00,1618059458135089156,A massive source of engagement and revenue in a good way for things like #Urbit @urbit @tloncorporation @jmrphy for those types of decentralized ecosystems to rapidly prosper and furthermore #ChatGPT can be used to rapidly speed up development of the OS….,rajm2016,0,0
2023-01-25 01:33:25+00:00,1618059434168836096,"I spent some time talking to a friend worried that her job might become obsolete due to #chatGPT. I had to express to her that if she combines her incredible expertise and knowledge with it, she will be unstoppable. 
Those who don't are the ones that shall be replaced.",MarcOfCane,1,0
2023-01-25 01:33:01+00:00,1618059331248816133,"I’m a #copywriter.

 I’m pretty sure #ArtificialIntelligence is going to take my #job 

https://t.co/6hN0CY380C #fintch #futureofwork #AI #MachineLearning #DeepLearning #AGI #chatgpt  @humford @guardian @psb_dc @HaroldSinnott @DioFavatas @HaroldSinnott @DioFavatas  @Shi4Tech https://t.co/i39L7Or1H8",SpirosMargaris,1,0
2023-01-25 01:33:01+00:00,1618059330837794816,#chatgpt https://t.co/xfcmgWxXAY,Route1PH,0,0
2023-01-25 01:32:46+00:00,1618059270825848833,"#ChatGPT premium rolls out at $42 a month, Google still catching up https://t.co/sVfoji3hY6 #AI",MelissaOnline,0,1
2023-01-25 01:32:33+00:00,1618059214638940162,A very interesting use of #ChatGPT to create outline format notes for easy import into a #mindmap or knowledge graph system like ixnote. Going to give this a try.,Ixnoteapp,1,1
2023-01-25 01:32:26+00:00,1618059184297349122,How will ChatGPT influence computer science education? That was the question addressed in a workshop for Israeli high school computer science teachers. They saw opportunities more than threats. #ChatGPT #LLM #AI #CS https://t.co/dEWBruMFY1,umbccsee,2,1
2023-01-25 01:31:46+00:00,1618059016894308352,"@rupin1992 @anuradhatanwar1 @rohini_sgh @nirupamakotru @bainjal @bhartijainTOI @ipsvijrk @Cryptic_Miind Wife ke aage kiska chalta hai, jo ye #ChatGPT ka chalega...!!!!",bcdalai2020,1,0
2023-01-25 01:31:37+00:00,1618058978281357312,"Estarían dispuestos a pagar 42 US/mes?
————
Would be willing to pay 42 US/month?

#ChatGPT #AI #IA https://t.co/K7sHT7J6bz",abarros,1,0
2023-01-25 01:31:21+00:00,1618058910614851584,"😱 Ya puede usar #ChatGPT directamente en #VSC

- Instala la extensión ""Code GPT""

- Conecta la API de OpenAI generando un nuevo SECRET KEY
https://t.co/O1KnRxz1r4

- Ve a VSC y presionar:
Mac: ""cmd + shift + p"" 
Win: ""ctrl+ shift + p ""

- Pega ahí el SECRET KEY

Y listo! 🤖 https://t.co/6DUxaaUwe8",artmichel_eth,11,1
2023-01-25 01:31:20+00:00,1618058908266033156,"@dimemarieth Si supieras que estoy en rebeldía contra #ChatGPT porque no está disponible para Venezuela, requiere VPN... Entonces creo que no seguiré al mainstream y seré irreverente🤨
Cuando liberen para Venezuela lo pruebo😎
Debo aceptar que por comentarios parece ser una gran herramienta",franklinamadeo,0,0
2023-01-25 01:31:19+00:00,1618058902591148032,"New with #Rust here, so I was asking #ChatGPT some basic Qs. For the 1st Q/A I see a mistake -&gt; I question it about it -&gt; it apologizes and shows a corrected answer. On one hand, I think to myself, I can't trust it to always be right, OTOH, in awe with, how humanlike it feels. https://t.co/qOjqar2aHm",pramttl,1,0
2023-01-25 01:31:11+00:00,1618058871817531392,"What is #ChatGPT, #DALL-E, and generative #AI? https://t.co/mlB1NSkvh6 via @McKinsey",dhirajpatra,0,0
2023-01-25 01:31:09+00:00,1618058860941701122,"@AndrewYNg I would not be surprised to see this kind of architecture implemented by Google / Facebook in a rival of the ChatGPT model in the next 6 months.
#machinelearning #knowledgemanagement #ChatGPT",ivanilin9,0,1
2023-01-25 01:30:54+00:00,1618058800816349184,#ai #chatgpt #education #teachers  #TikTok https://t.co/z1cHpA5G4z,ericprice32,0,0
2023-01-25 01:30:31+00:00,1618058701876924416,"It will never have the capacity to replace Human content talent and imagination. #AI #ChatGPT 
#Microsoft #OpenAI",sidehustlerHQ,0,0
2023-01-25 01:30:30+00:00,1618058697116352513,"Search engines including and especially Google will be forced (If not  Already ) to boost organic content. The winners will be the real writers, the real designers , the real artists. The real will become inevitable. AI is going to change businesses and simplify tasks. 
#ChatGPT",sidehustlerHQ,0,0
2023-01-25 01:30:29+00:00,1618058694155177984,"Who else thinks that it was too early to monetize ChatGPT? The problem is creative people do not want it. And there will be fierce competition between AI generated content and organic creative content. The same applies for web traffic. #ChatGPT 
#Microsoft #AI #OpenAI",sidehustlerHQ,0,1
2023-01-25 01:30:27+00:00,1618058686177619968,The irony #ChatGPT https://t.co/IhpgzRj48H,CrispyPetersen,0,0
2023-01-25 01:30:26+00:00,1618058679978455040,"🐋🐳#Whale Alert🐋🐳
[Ticker] #usdt
[Transaction Type] transfer
[From] #unknown
[To] #Bitfinex (exchange)
[Amount] 150,000,000
[Value in USD] 149,920,690

#whalealert

#仮想通貨
#beartrap
#pomp
#投資初心者
#fx
#hex
#chatgpt

What did you buy today?? 🤔",bitone_great,0,0
2023-01-25 01:30:22+00:00,1618058663364812802,"過去 1 週間の chatGPT の検索ボリュームは、イーサリアムのどの 1 週間よりも多くなっています

😮 https://t.co/I11wZqPhTh
 #chatgpt 
https://t.co/x5Z4OaJhLn",translation_ja,0,0
2023-01-25 01:30:12+00:00,1618058624500219904,"#ChatGPT has already taken the world by storm, but how will it change #cybersecurity? 🤔
https://t.co/2LAiBxi4OL",kaspersky,0,0
2023-01-25 01:30:01+00:00,1618058578824134656,Habla con ChatGPT desde WhatsApp con este bot #WhatsApp #ChatGPT #OpenAI https://t.co/Ij2xSgZUch #followme,blodico,1,0
2023-01-25 01:30:00+00:00,1618058573795188736,"The world's third-richest person admits he has 'some addiction' to #ChatGPT

https://t.co/jxUyNd2o4S https://t.co/1EH4eTubNs",BiIndia,14,4
2023-01-25 01:29:47+00:00,1618058517465952257,"#YCombinator-backed tech #startup #Writesonic launches #ChatSonic, an #ArtificialIntelligence  -powered #ContentCreator  platform alternative to #ChatGPT - https://t.co/8UcStx3IbF #OpenAI #OpenAIChatGPT",TechHerald_in,0,0
2023-01-25 01:29:43+00:00,1618058500999110656,"Quickly generating proper examples of summarized story content using #GPT3, and then delivering this summary to the class in realtime.  Adding context and enrichment to any lesson on summaries.  #AI #Education #GPT #chatGPT @OpenAI @UnrealEngine #UE5 #IndieDev #EdTech #Teacher https://t.co/yeQkP79iRR",TREE_Industries,1,0
2023-01-25 01:29:18+00:00,1618058396095369216,"So I asked #ChatGPT what mRNA nucleotide alters the IFITM3 gene and all I'm going to say is ""Hemolytic Uremic Syndrome (aHUS)"", do these symptoms sound familiar? 👇 #VaccineDeaths https://t.co/D3WuiYPWH4",BlankName5000,8,6
2023-01-25 01:29:16+00:00,1618058388054867973,分からなさそうなことを聞いてみるという悪戯な好奇心が抑えられず。桃鉄ってそういうゲームだったっけ…… #桃鉄令和 #ChatGPT https://t.co/lzip6lRDKa,chirisogeo,1,0
2023-01-25 01:28:52+00:00,1618058289459388416,"Join my new Facebook group #ChatGPTProTips for tips, best practices, and resources on using #ChatGPT for marketing, dev, and startups! #community #ChatGPT #learning
Link: https://t.co/AO7IHMKdLH",ceylanshopping1,0,0
2023-01-25 01:28:13+00:00,1618058123901796352,@BoschWannes 2) but in my time I was asked to go to the board in front of the class and solve exercises. The exams were pen and paper. #ChatGPT will not help there. If the students cheated in the homework and then can't pass the exams because they can't use these tools then nothing changes,jorgeacf,0,0
2023-01-25 01:27:50+00:00,1618058028292673538,"At MindMatters, we decided to compare our articles to those generated by #OpenAI's #gpt3 API.  How did it do?  That's for you to decide!  Check it out here:

https://t.co/fgM17jn0zT

#artificalintelligence #ArtificialIntelligence #ChatGPT #AI",jb_61820,0,0
2023-01-25 01:27:33+00:00,1618057954368049152,"YouChat, el buscador que pretende competir contra Google y ChatGPT https://t.co/Ipe0meFrI9 #AppsSoftware #ChatGPT #Google",ENTERCO,1,1
2023-01-25 01:27:25+00:00,1618057923867070464,"🧵#ChatGPT on #degrowth for all ages, #fossilfuel bosses, #economists. If you listen to it, you may find it enlightening. Or maybe not. #ClimateEmergency",jeanneyacoubou,0,0
2023-01-25 01:27:08+00:00,1618057851066548225,情報をいじったり足したりしてみました。不自然さが増したような。 #chatGPT #openAI #日本語教育 #日本語教師 https://t.co/Va5Qrjrbtm,PaPio1130,2,0
2023-01-25 01:27:02+00:00,1618057827700080642,Prompt reply has a completely different meaning now that #ChatGPT is taking over humanity.,william_siebler,0,0
2023-01-25 01:26:24+00:00,1618057665149808640,ChatGPT es el mejor tutor que puedes tener para estudiar programación #ChatGPT,maes3raul,0,0
2023-01-25 01:25:45+00:00,1618057502876209152,#ChatGPT https://t.co/jXJY5pPbYk,JJMcElroy,0,0
2023-01-25 01:25:04+00:00,1618057329852940290,is ja zum schießen komisch . . . #chatgpt https://t.co/faYDbBfbHt,flauipaui,0,0
2023-01-25 01:25:04+00:00,1618057329710178304,"ChatGPT is transforming the marketing sector with its data analysis and content generation capabilities, but it won't soon be able to take the position of human creativity and emotional intelligence.  #ChatGPT #Marketing #AI",infinitylsltd,0,0
2023-01-25 01:24:19+00:00,1618057142078181376,"#ChatGPT is 'not particularly innovative,' and 'nothing revolutionary', says #Meta's chief #AI scientist &lt;LoLz https://t.co/gFavP3EjMV via @ZDNET &amp; @TiernanRayTech",EvanKirstel,7,2
2023-01-25 01:24:04+00:00,1618057081604669441,なるほど？ #ChatGPT https://t.co/S1ztXaIQIM,hozumi00525761,3,0
2023-01-25 01:24:00+00:00,1618057064651325440,#ChatGPT passes MBA exam given by a Wharton professor.,Petre_Bogdan,0,0
2023-01-25 01:23:57+00:00,1618057051158216705,"#ChatGPT can be the beginning.

New nd better things are coming.",_bharat1911,0,0
2023-01-25 01:23:50+00:00,1618057020388839424,"First on our list is ChatGPT(https://t.co/hHNo9i8hYk). This AI-powered tool can write a video script for you.

#chatgpt #chatgpt3 #aitools",CoolzGeeks,0,0
2023-01-25 01:23:47+00:00,1618057008250523653,@BoschWannes 1) It's been 15 years that I finish university but they should deal with homework the same way. There are other tools/websites that students can get homework done of they want to cheat. At a cost compared with #ChatGPT is true but the point of homework is to practice and learn.,jorgeacf,0,0
2023-01-25 01:22:15+00:00,1618056621422415872,"@AIPADTECH #AI #AIPad #ailaunchpad #cryptolaunchpad #crypto #chatgpt #ArtificialIntelligence #aiprojects 
niceee",greatemperor17,0,0
2023-01-25 01:22:12+00:00,1618056608092934144,"🐋🐳#Whale Alert🐋🐳
[Ticker] #btc
[Transaction Type] transfer
[From] #unknown
[To] #Binance (exchange)
[Amount] 299.50464
[Value in USD] 6,714,422

#whalealert

#chatgpt
#バイナンス
#bull
#openai
#qt
#tp
#gensler

#Altcoin holders are going to be rich",bitone_great,0,0
2023-01-25 01:22:09+00:00,1618056597342912512,@TiffanyFong_ @ilblackdragon of @NEARProtocol is one of author of an important AI paper on Transformer which forms the core of #ChatGPT,potsgd10,1,0
2023-01-25 01:22:07+00:00,1618056590334255104,"According to the diffusion of innovation theory by E.M. Rogers, highly trained language model AI such as #ChatGPT needs to be put at the bottom of the market as a poorly equipped product like Sony's WalkMan in 1979. 
At that time, WalkMan's audio quality was evaluated as bad.",DWJesusChurch,0,0
2023-01-25 01:21:59+00:00,1618056556909666304,"The tougher the questions that #ChatGPT receives, the better a resource it becomes.  How it addresses biases will be interesting to see.",altondrew,0,0
2023-01-25 01:21:24+00:00,1618056408976756736,Eight years seems like a long ways away but the next 12 to 18 months is not so far off and most importantly the next 3 to 6 months is right around the corner which is where we’re going to see the massive impact of #ChatGPT #AIart #aianimation #GenerativeAI Change it forever,rajm2016,0,0
2023-01-25 01:21:03+00:00,1618056319684022272,"Martin asked #ChatGPT to write about how you create online communities. 🤖

https://t.co/IBOFPvQEVV",LiveWorld,2,1
2023-01-25 01:20:32+00:00,1618056189857746944,"Do your school assignments yourself! Don't be tempted to use #chatGPT. It won't help you learn the skills needed for success - instead, focus on using quality study materials and doing the work yourself 
#Studytips #NoCheating https://t.co/YwYJ7JmvE4",technoholic_me,1,0
2023-01-25 01:20:26+00:00,1618056163748372480,"ChatGPT: The AI game changer you need to know about. From content generation to virtual assistance, this technology could revolutionize the way we work. Check out our article for more info on its applications and limitations.
#ChatGPT #DigitalMarketing 

https://t.co/Uo3OinuCaX",insight_online,0,0
